TRAIN_COURSE_ID,SEQ,NODE,ARRIVAL_SECONDS,DEPARTURE_SECONDS,Track,Activity,DUTY_ID,START_TIME_SECONDS,END_TIME_SECONDS,START_NODE,END_NODE,NODE_R,ARRIVAL_SECONDS_R,DEPARTURE_SECONDS_R,TRACK_R,IS_REALIZED,DIRECTION,CATEGORY,ARRIVAL_SECONDS_P,DEPARTURE_SECONDS_P,Activity_P
9W58RN#1,5,FRNDFST,61729.0,61729.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,FRNDFST,,,,,EB,OO,61759.0,61759.0,PASS
9W58RN#1,6,FRNDXR,61800.0,61830.0,2,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,FRNDXR,,,,,EB,OO,61830.0,61890.0,STOP
9W58RN#1,7,LIVSTLL,61920.0,61950.0,1,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,LIVSTLL,,,,,EB,OO,61980.0,62040.0,STOP
9W58RN#1,8,WCHAVRD,62049.0,62049.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,WCHAVRD,,,,,EB,OO,62139.0,62139.0,PASS
9W58RN#1,9,WCHAPXR,62070.0,62100.0,2,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,WCHAPXR,,,,,EB,OO,62160.0,62190.0,STOP
9W58RN#1,10,SPNYGNJ,62160.0,62160.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,SPNYGNJ,,,,,EB,OO,62250.0,62250.0,PASS
9W58RN#1,11,PUDGMLL,62310.0,62310.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,PUDGMLL,,,,,EB,OO,62400.0,62400.0,PASS
9W58RN#1,12,STFD,62365.0,62395.0,8,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,STFD,,,,,EB,OO,62490.0,62550.0,STOP
9W58RN#1,13,MRYLAND,62485.0,62515.0,2,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,MRYLAND,,,,,EB,OO,62640.0,62670.0,STOP
9W58RN#1,14,FRSTGT,62605.0,62635.0,1,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,FRSTGT,,,,,EB,OO,62760.0,62790.0,STOP
9W58RN#1,15,FRSTGTJ,62695.0,62695.0,1,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,FRSTGTJ,,,,,EB,OO,62850.0,62850.0,PASS
9W58RN#1,16,MANRPK,62755.0,62785.0,2,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,MANRPK,,,,,EB,OO,62910.0,62940.0,STOP
9W58RN#1,17,MANPKJ,62813.0,62813.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,MANPKJ,,,,,EB,OO,62968.0,62968.0,PASS
9W58RN#1,18,ILFORD,62905.0,62935.0,4,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,ILFORD,,,,,EB,OO,63060.0,63120.0,STOP
9W58RN#1,19,ILFELEJ,62978.0,62978.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,ILFELEJ,,,,,EB,OO,63163.0,63163.0,PASS
9W58RN#1,20,ILFELWJ,63036.0,63036.0,1,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,ILFELWJ,,,,,EB,OO,63221.0,63221.0,PASS
9W58RN#1,21,SVNKNGS,63055.0,63085.0,4,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,SVNKNGS,,,,,EB,OO,63240.0,63270.0,STOP
9W58RN#1,22,GODMAYS,63175.0,63205.0,1,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,GODMAYS,,,,,EB,OO,63360.0,63390.0,STOP
9W58RN#1,23,CHDWLHT,63295.0,63325.0,4,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,CHDWLHT,,,,,EB,OO,63480.0,63510.0,STOP
9W58RN#1,24,ROMFORD,63505.0,63535.0,5,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,ROMFORD,,,,,EB,OO,63690.0,63750.0,STOP
9W58RN#1,25,GIDEAPK,63655.0,63685.0,4,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,GIDEAPK,,,,,EB,OO,63870.0,63900.0,STOP
9W58RN#1,26,GIDEPKJ,63759.0,63759.0,2,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,GIDEPKJ,,,,,EB,OO,63974.0,63974.0,PASS
9W58RN#1,27,HRLDWOD,63835.0,63865.0,4,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,HRLDWOD,,,,,EB,OO,64050.0,64080.0,STOP
9W58RN#1,28,BRTWOOD,64075.0,64105.0,1,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,BRTWOOD,,,,,EB,OO,64290.0,64320.0,STOP
9W58RN#1,29,SHENLEJ,64284.0,64284.0,1,PASS,RSDuty_74,61380,64620,PADTLL,SHENFLD,SHENLEJ,,,,,EB,OO,64577.0,64577.0,PASS
9W58RN#1,30,SHENFLD,64308.0,64338.0,5,STOP,RSDuty_74,61380,64620,PADTLL,SHENFLD,SHENFLD,,,,,EB,OO,64620.0,64620.0,STOP
9W58RO,1,PADTLL,81120.0,81120.0,1,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81120.0,81120.0,STOP
9W58RO,2,BONDST,81270.0,81300.0,2,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81270.0,81300.0,STOP
9W58RO,3,TOTCTRD,81360.0,81390.0,2,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81360.0,81420.0,STOP
9W58RO,4,TOTCFST,81463.0,81463.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81493.0,81493.0,PASS
9W58RO,5,FRNDFST,81469.0,81469.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81499.0,81499.0,PASS
9W58RO,6,FRNDXR,81540.0,81570.0,2,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81570.0,81630.0,STOP
9W58RO,7,LIVSTLL,81660.0,81690.0,1,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81720.0,81780.0,STOP
9W58RO,8,WCHAVRD,81789.0,81789.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81879.0,81879.0,PASS
9W58RO,9,WCHAPXR,81810.0,81840.0,2,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81900.0,81930.0,STOP
9W58RO,10,SPNYGNJ,81900.0,81900.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,81990.0,81990.0,PASS
9W58RO,11,PUDGMLL,82050.0,82050.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82140.0,82140.0,PASS
9W58RO,12,STFD,82105.0,82135.0,8,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82230.0,82290.0,STOP
9W58RO,13,MRYLAND,82225.0,82255.0,2,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82380.0,82410.0,STOP
9W58RO,14,FRSTGT,82345.0,82375.0,1,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82500.0,82530.0,STOP
9W58RO,15,FRSTGTJ,82435.0,82435.0,1,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82590.0,82590.0,PASS
9W58RO,16,MANRPK,82495.0,82525.0,2,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82650.0,82680.0,STOP
9W58RO,17,MANPKJ,82553.0,82553.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82708.0,82708.0,PASS
9W58RO,18,ILFORD,82645.0,82675.0,4,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82800.0,82860.0,STOP
9W58RO,19,ILFELEJ,82718.0,82718.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82903.0,82903.0,PASS
9W58RO,20,ILFELWJ,82776.0,82776.0,1,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82961.0,82961.0,PASS
9W58RO,21,SVNKNGS,82795.0,82825.0,4,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,82980.0,83010.0,STOP
9W58RO,22,GODMAYS,82915.0,82945.0,1,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,83100.0,83130.0,STOP
9W58RO,23,CHDWLHT,83035.0,83065.0,4,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,83220.0,83250.0,STOP
9W58RO,24,ROMFORD,83245.0,83275.0,5,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,83430.0,83490.0,STOP
9W58RO,25,GIDEAPK,83395.0,83425.0,4,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,83610.0,83640.0,STOP
9W58RO,26,GIDEPKJ,83499.0,83499.0,2,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,83714.0,83714.0,PASS
9W58RO,27,HRLDWOD,83575.0,83605.0,4,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,83790.0,83820.0,STOP
9W58RO,28,BRTWOOD,83815.0,83845.0,1,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,84030.0,84060.0,STOP
9W58RO,29,SHENLEJ,84024.0,84024.0,1,PASS,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,84265.0,84265.0,PASS
9W58RO,30,SHENFLD,84048.0,84078.0,5,STOP,RSDuty_72,81120,84300,PADTLL,SHENFLD,,,,,,EB,OO,84300.0,84300.0,STOP
9W60JS#1,1,PADTLL,46260.0,46260.0,1,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,PADTLL,46200.0,46260.0,1,1.0,EB,OO,46260.0,46260.0,STOP
9W60JS#1,2,BONDST,46410.0,46440.0,2,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,BONDST,46394.0,46440.0,,1.0,EB,OO,46410.0,46440.0,STOP
9W60JS#1,3,TOTCTRD,46500.0,46560.0,2,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,TOTCTRD,46527.0,46572.0,,1.0,EB,OO,46500.0,46560.0,STOP
9W60JS#1,4,TOTCFST,46633.0,46633.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,TOTCFST,46624.0,46624.0,,1.0,EB,OO,46633.0,46633.0,PASS
9W60JS#1,5,FRNDFST,46639.0,46639.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,FRNDFST,46627.0,46627.0,,1.0,EB,OO,46639.0,46639.0,PASS
9W60JS#1,6,FRNDXR,46710.0,46770.0,2,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,FRNDXR,46700.0,46770.0,,1.0,EB,OO,46710.0,46770.0,STOP
9W60JS#1,7,LIVSTLL,46860.0,46920.0,1,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,LIVSTLL,46862.0,46920.0,,1.0,EB,OO,46860.0,46920.0,STOP
9W60JS#1,8,WCHAVRD,47019.0,47019.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,WCHAVRD,46991.0,46991.0,,1.0,EB,OO,47019.0,47019.0,PASS
9W60JS#1,9,WCHAPXR,47040.0,47070.0,2,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,WCHAPXR,47056.0,47101.0,2,1.0,EB,OO,47040.0,47070.0,STOP
9W60JS#1,10,SPNYGNJ,47130.0,47130.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,SPNYGNJ,47155.0,47155.0,,1.0,EB,OO,47130.0,47130.0,PASS
9W60JS#1,11,PUDGMLL,47280.0,47280.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,PUDGMLL,47268.0,47268.0,,1.0,EB,OO,47280.0,47280.0,PASS
9W60JS#1,12,STFD,47370.0,47490.0,8,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,STFD,47332.0,47490.0,8,1.0,EB,OO,47370.0,47490.0,STOP
9W60JS#1,13,MRYLAND,47580.0,47610.0,2,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,MRYLAND,47561.0,47610.0,2,1.0,EB,OO,47580.0,47610.0,STOP
9W60JS#1,14,FRSTGT,47700.0,47730.0,1,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,FRSTGT,47704.0,47734.0,,1.0,EB,OO,47700.0,47730.0,STOP
9W60JS#1,15,FRSTGTJ,47790.0,47790.0,1,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,FRSTGTJ,47771.0,47771.0,,1.0,EB,OO,47790.0,47790.0,PASS
9W60JS#1,16,MANRPK,47850.0,47880.0,2,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,MANRPK,47825.0,47880.0,2,1.0,EB,OO,47850.0,47880.0,STOP
9W60JS#1,17,MANPKJ,47908.0,47908.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,MANPKJ,47914.0,47914.0,,1.0,EB,OO,47908.0,47908.0,PASS
9W60JS#1,18,ILFORD,48000.0,48060.0,4,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,ILFORD,48001.0,48060.0,4,1.0,EB,OO,48000.0,48060.0,STOP
9W60JS#1,19,ILFELEJ,48103.0,48103.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,ILFELEJ,48100.0,48100.0,,1.0,EB,OO,48103.0,48103.0,PASS
9W60JS#1,20,ILFELWJ,48161.0,48161.0,1,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,ILFELWJ,48133.0,48133.0,,1.0,EB,OO,48161.0,48161.0,PASS
9W60JS#1,21,SVNKNGS,48180.0,48210.0,4,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,SVNKNGS,48179.0,48210.0,4,1.0,EB,OO,48180.0,48210.0,STOP
9W60JS#1,22,GODMAYS,48300.0,48330.0,1,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,GODMAYS,48286.0,48330.0,,1.0,EB,OO,48300.0,48330.0,STOP
9W60JS#1,23,CHDWLHT,48420.0,48450.0,4,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,CHDWLHT,48415.0,48450.0,4,1.0,EB,OO,48420.0,48450.0,STOP
9W60JS#1,24,ROMFORD,48630.0,48690.0,5,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,ROMFORD,48623.0,48690.0,5,1.0,EB,OO,48630.0,48690.0,STOP
9W60JS#1,25,GIDEAPK,48810.0,48840.0,4,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,GIDEAPK,48802.0,48840.0,4,1.0,EB,OO,48810.0,48840.0,STOP
9W60JS#1,26,GIDEPKJ,48914.0,48914.0,2,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,GIDEPKJ,48916.0,48916.0,,1.0,EB,OO,48914.0,48914.0,PASS
9W60JS#1,27,HRLDWOD,48990.0,49020.0,4,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,HRLDWOD,48985.0,49020.0,4,1.0,EB,OO,48990.0,49020.0,STOP
9W60JS#1,28,BRTWOOD,49230.0,49260.0,1,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,BRTWOOD,49234.0,49264.0,,1.0,EB,OO,49230.0,49260.0,STOP
9W60JS#1,29,SHENLEJ,49465.0,49465.0,1,PASS,RSDuty_22,46260,49500,PADTLL,SHENFLD,SHENLEJ,49371.0,49371.0,,1.0,EB,OO,49465.0,49465.0,PASS
9W60JS#1,30,SHENFLD,49500.0,49500.0,5,STOP,RSDuty_22,46260,49500,PADTLL,SHENFLD,SHENFLD,49440.0,,,1.0,EB,OO,49500.0,49500.0,STOP
9W60RL#1,1,PADTLL,30960.0,30960.0,1,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,PADTLL,30900.0,30960.0,1,1.0,EB,OO,30960.0,30960.0,STOP
9W60RL#1,2,BONDST,31110.0,31140.0,2,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,BONDST,31094.0,31144.0,,1.0,EB,OO,31110.0,31140.0,STOP
9W60RL#1,3,TOTCTRD,31200.0,31260.0,2,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,TOTCTRD,31231.0,31281.0,,1.0,EB,OO,31200.0,31260.0,STOP
9W60RL#1,4,TOTCFST,31333.0,31333.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,TOTCFST,31333.0,31333.0,,1.0,EB,OO,31333.0,31333.0,PASS
9W60RL#1,5,FRNDFST,31339.0,31339.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,FRNDFST,31336.0,31336.0,,1.0,EB,OO,31339.0,31339.0,PASS
9W60RL#1,6,FRNDXR,31410.0,31470.0,2,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,FRNDXR,31409.0,31470.0,,1.0,EB,OO,31410.0,31470.0,STOP
9W60RL#1,7,LIVSTLL,31560.0,31620.0,1,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,LIVSTLL,31562.0,31620.0,,1.0,EB,OO,31560.0,31620.0,STOP
9W60RL#1,8,WCHAVRD,31719.0,31719.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,WCHAVRD,31691.0,31691.0,,1.0,EB,OO,31719.0,31719.0,PASS
9W60RL#1,9,WCHAPXR,31740.0,31770.0,2,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,WCHAPXR,31756.0,31806.0,2,1.0,EB,OO,31740.0,31770.0,STOP
9W60RL#1,10,SPNYGNJ,31830.0,31830.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,SPNYGNJ,31860.0,31860.0,,1.0,EB,OO,31830.0,31830.0,PASS
9W60RL#1,11,PUDGMLL,31980.0,31980.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,PUDGMLL,31973.0,31973.0,,1.0,EB,OO,31980.0,31980.0,PASS
9W60RL#1,12,STFD,32070.0,32130.0,8,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,STFD,32037.0,32130.0,8,1.0,EB,OO,32070.0,32130.0,STOP
9W60RL#1,13,MRYLAND,32220.0,32250.0,2,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,MRYLAND,32201.0,32250.0,2,1.0,EB,OO,32220.0,32250.0,STOP
9W60RL#1,14,FRSTGT,32340.0,32370.0,1,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,FRSTGT,32344.0,32374.0,,1.0,EB,OO,32340.0,32370.0,STOP
9W60RL#1,15,FRSTGTJ,32430.0,32430.0,1,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,FRSTGTJ,32411.0,32411.0,,1.0,EB,OO,32430.0,32430.0,PASS
9W60RL#1,16,MANRPK,32490.0,32520.0,2,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,MANRPK,32465.0,32520.0,2,1.0,EB,OO,32490.0,32520.0,STOP
9W60RL#1,17,MANPKJ,32548.0,32548.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,MANPKJ,32554.0,32554.0,,1.0,EB,OO,32548.0,32548.0,PASS
9W60RL#1,18,ILFORD,32640.0,32700.0,4,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,ILFORD,32641.0,32700.0,4,1.0,EB,OO,32640.0,32700.0,STOP
9W60RL#1,19,ILFELEJ,32743.0,32743.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,ILFELEJ,32740.0,32740.0,,1.0,EB,OO,32743.0,32743.0,PASS
9W60RL#1,20,ILFELWJ,32801.0,32801.0,1,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,ILFELWJ,32773.0,32773.0,,1.0,EB,OO,32801.0,32801.0,PASS
9W60RL#1,21,SVNKNGS,32820.0,32850.0,4,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,SVNKNGS,32819.0,32850.0,4,1.0,EB,OO,32820.0,32850.0,STOP
9W60RL#1,22,GODMAYS,32940.0,32970.0,1,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,GODMAYS,32926.0,32970.0,,1.0,EB,OO,32940.0,32970.0,STOP
9W60RL#1,23,CHDWLHT,33060.0,33090.0,4,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,CHDWLHT,33055.0,33090.0,4,1.0,EB,OO,33060.0,33090.0,STOP
9W60RL#1,24,ROMFORD,33270.0,33330.0,5,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,ROMFORD,33263.0,33330.0,5,1.0,EB,OO,33270.0,33330.0,STOP
9W60RL#1,25,GIDEAPK,33450.0,33480.0,4,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,GIDEAPK,33442.0,33480.0,4,1.0,EB,OO,33450.0,33480.0,STOP
9W60RL#1,26,GIDEPKJ,33554.0,33554.0,2,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,GIDEPKJ,33556.0,33556.0,,1.0,EB,OO,33554.0,33554.0,PASS
9W60RL#1,27,HRLDWOD,33630.0,33660.0,4,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,HRLDWOD,33625.0,33660.0,4,1.0,EB,OO,33630.0,33660.0,STOP
9W60RL#1,28,BRTWOOD,33870.0,33900.0,1,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,BRTWOOD,33874.0,33904.0,,1.0,EB,OO,33870.0,33900.0,STOP
9W60RL#1,29,SHENLEJ,34105.0,34105.0,1,PASS,RSDuty_91,30960,34140,PADTLL,SHENFLD,SHENLEJ,34015.0,34015.0,,1.0,EB,OO,34105.0,34105.0,PASS
9W60RL#1,30,SHENFLD,34140.0,34140.0,5,STOP,RSDuty_91,30960,34140,PADTLL,SHENFLD,SHENFLD,34093.0,,,1.0,EB,OO,34140.0,34140.0,STOP
9W60RN#1,1,PADTLL,61680.0,61680.0,1,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,61680.0,61680.0,STOP
9W60RN#1,2,BONDST,61830.0,61860.0,2,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,61830.0,61860.0,STOP
9W60RN#1,3,TOTCTRD,61920.0,61950.0,2,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,61920.0,61980.0,STOP
9W60RN#1,4,TOTCFST,62023.0,62023.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62053.0,62053.0,PASS
9W60RN#1,5,FRNDFST,62029.0,62029.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62059.0,62059.0,PASS
9W60RN#1,6,FRNDXR,62100.0,62130.0,2,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62130.0,62190.0,STOP
9W60RN#1,7,LIVSTLL,62220.0,62250.0,1,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62280.0,62340.0,STOP
9W60RN#1,8,WCHAVRD,62349.0,62349.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62439.0,62439.0,PASS
9W60RN#1,9,WCHAPXR,62370.0,62400.0,2,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62460.0,62490.0,STOP
9W60RN#1,10,SPNYGNJ,62460.0,62460.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62550.0,62550.0,PASS
9W60RN#1,11,PUDGMLL,62610.0,62610.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62700.0,62700.0,PASS
9W60RN#1,12,STFD,62665.0,62695.0,8,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62790.0,62850.0,STOP
9W60RN#1,13,MRYLAND,62785.0,62815.0,2,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,62940.0,62970.0,STOP
9W60RN#1,14,FRSTGT,62905.0,62935.0,1,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63060.0,63090.0,STOP
9W60RN#1,15,FRSTGTJ,62995.0,62995.0,1,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63150.0,63150.0,PASS
9W60RN#1,16,MANRPK,63055.0,63085.0,2,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63210.0,63240.0,STOP
9W60RN#1,17,MANPKJ,63113.0,63113.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63268.0,63268.0,PASS
9W60RN#1,18,ILFORD,63205.0,63235.0,4,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63360.0,63420.0,STOP
9W60RN#1,19,ILFELEJ,63278.0,63278.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63463.0,63463.0,PASS
9W60RN#1,20,ILFELWJ,63336.0,63336.0,1,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63521.0,63521.0,PASS
9W60RN#1,21,SVNKNGS,63355.0,63385.0,4,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63540.0,63570.0,STOP
9W60RN#1,22,GODMAYS,63475.0,63505.0,1,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63660.0,63690.0,STOP
9W60RN#1,23,CHDWLHT,63595.0,63625.0,4,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63780.0,63810.0,STOP
9W60RN#1,24,ROMFORD,63805.0,63835.0,5,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,63990.0,64050.0,STOP
9W60RN#1,25,GIDEAPK,63955.0,63985.0,4,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,64170.0,64200.0,STOP
9W60RN#1,26,GIDEPKJ,64059.0,64059.0,2,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,64274.0,64274.0,PASS
9W60RN#1,27,HRLDWOD,64135.0,64165.0,4,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,64350.0,64380.0,STOP
9W60RN#1,28,BRTWOOD,64375.0,64405.0,1,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,64590.0,64620.0,STOP
9W60RN#1,29,SHENLEJ,64584.0,64584.0,1,PASS,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,64825.0,64825.0,PASS
9W60RN#1,30,SHENFLD,64608.0,64638.0,5,STOP,RSDuty_54,61680,64860,PADTLL,SHENFLD,,,,,,EB,OO,64860.0,64860.0,STOP
9W60RO,1,HTRWTM4,79620.0,79620.0,1,STOP,RSDuty_75,79620,84900,HTRWTM4,SHENFLD,,,,,,EB,OO,79620.0,79620.0,STOP
